"STT","Message","Spam","Ads","Entertainment","App","RealEstale","Villa","Apartment","House","Lots","Financial","Bank","Card","Loans","Promotion","Harm","Scam","MoneyScam","PasswordScam","InfoScam","Virus"
"379","Luc 20h,1 nguoi ban ten T nho 19002251 tang ban co SDT:0909-239138, 1 Bai Hat & Tam SU cua 1 tinh yeu don phuong den Ban
Goi 19002251 Nghe Bai Hat& Tam Su cua T","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"380","(QC-VTL2) Quy Khach duoc ho tro khoan vay len den 50 trieu dong, khong can chung minh thu nhap, tra gop tu 2 trieu den 2.5 trieu/thang tai Com-B Tai chinh tieu dung OCB (Ngan hang TMCP Phuong Dong).
Dong y vay soan COMB14 gui 5566 (mien phi). De tu choi soan TC gui 1313","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"381","Thuốc lá điện tử- phương pháp cai thuốc lá hiệu quả,không độc hại,không ảnh hưởng tới những người xung quanh.
hàng chính hãng.lh 0948.388.387 or truy cập vào website http://caithuocla123.com để biết thêm chi tiết.
Xin cảm ơn","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","(QC) Tu ngay 16- 18/6/2011 ,Mobifone tang 100% gia tri cac the nap tien va 10- 500 SMS. SMS tang duoc su dung den 31/7/2011.
L/H:9244.Tu choi QC,soan TC gui 9241.","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"383","[QC] MUNG LE 1/5, TANG THEM 1.5GB!
1. Soan ST30K gui 191 : 30.000d/7 ngay co 7GB, tang them 1.5GB sau 60 phut. DV gia han sau 7 ngay
2. Soan ST15K gui 191: 15.000d/3 ngay co 3GB, gia han sau 3 ngay

Chi tiet truy cap https://shop.viettel.vn/r/d2d hoac bam goi *098# (muc Sieu uu dai DATA).
CT danh rieng cho Quy khach den het 1/5. LH 198 (0d). Tu choi QC, soan TC2 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"384","(QC-VTL2) BIGSALE 30.4-1.5:Giam 30% TAT CA SP DrMartens,Kappa,Ecko,Superga,..tu 26.4-1.5 tai he thong thoi trang HoangPhuc toanquoc va mua online https://bit.ly/2FL3od7 . De tu choi,soan TC gui 1313","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"385","(QC-VTL2) GG 20% TOAN BO SP - Mua he sanh dieu cho ca gia dinh cung IVY moda - Tham gia ngay Summer Sale tu 26/4-1/5 - ivymoda.com . De tu choi,soan TC gui 1313","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"386","(QC-VTL2) Mung Dai Le: Upto 50% TOAN BO SAN PHAM. Giam 10% SunStop khi thanh toan voi Vnpay +TANG mu 180K (25.4-2.5)-LH: 0366166666 . De tu choi,soan TC gui 1313","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"387","(QC-VTL2) TT NEM-MUNG DAI LE, Uu dai toi 50%+++ SP He Moi Nhat. Uu dai shock giam them khi mua tu 3sp. Tu ngay 25.04-2.5. Tran trong! https://nemshop.vn . De tu choi,soan TC gui 1313","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"388","[QC] Chao mung ngay Giai phong mien Nam 30/4 va Quoc te Lao dong 01/5, KM DAC BIET hoa mang DV Internet cap quang (wifi) va Truyen hinh so 2 chieu: Mien phi hoa mang, tang them 1-6 thang cuoc TB khi dong cuoc truoc tu 3-18 thang. CT ap dung tu 20 - 30/04. Chi tiet LH 18008168 (0d). Tu choi QC, soan TC3 gui 199.
","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"389","(QC-VTL2)Elise giam 30% toan bo san pham mung nghi le tu 24/4-2/5. LH: 18002091 - 0d/ elise.vn . De tu choi,soan TC gui 1313","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"390","(QC-VTL2) Ban dung quen su kien 300 thuong hieu thoi trang, my pham, nuoc hoa SALE 50%, 19,20,21/4 tai Hanoi Tower. LH: 0906852785 . De tu choi,soan TC gui 1313","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"391","(QC) Co hoi NHAN 300MB DATA toc do cao khi soan DK P1 gui 777 (0d) de XEM MINH LAN TRUYEN va nhieu phim BOM TAN tai http://tv.vinaphone.com.vn. Sau km 3000d/ngay. TCQC soan TC gui 777","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"392","(TB) MIỄN PHÍ 10 phút gọi nội mạng VNP+100 MB Data (vượt gói 75đ/50KB) chỉ 1500đ/ngày. Soạn VD10 gửi 900 đăng ký trước ngày 11/05/2019. Bấm CTKM gửi 900 để tra cứu ưu đãi dành riêng cho Quý khách. Chi tiết LH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"393","CHỈ 2.500Đ/ NGÀY: Miễn phí các cuộc gọi nội mạng VNP<= 10phút+1GB Data/ngày (hết tốc độ cao dừng truy cập). Soạn DK VD25K gui 888 để đăng trước ngày 11/5/2019. Bấm CTKM gửi 900 để tra cứu ưu đãi dành riêng cho Quý khách. Chi tiết LH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"394","(QC) MIEN PHI 10 phut goi noi mang qua 1319 va co hoi NHAN 10.000d vao TKC khi soan 8 gui 1319 (0d) cung tong dai giai tri, ket ban vo cung hap dan. Sau km: 3000d/ngay. GHTC DV trong 4 ngay de huong KM. TCQC soan TC gui 1319","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"395","TANG 20% gia tri the nap (goi/sms tat ca cac mang) khi QK nap the ngay HOM NAY (26/04). Gia tri KM duoc tru truoc TK chinh khi KH goi/sms, co thoi han su dung trong vong 15 ngay ke tu thoi diem KM. Chi tiet lien he 18001091","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"396","(QC) MIEN PHI 1OO% 3G/4G TOC DO CAO cho Quy Khach khi soan DK gui 9689 (0d) de xem The gioi Video Clip hap dan tai http://trieuphumobile.vn tu dv Trieu Phu Mobile. Sau KM 3000d/ngay. TCQC soan TC gui 9689","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"397","(QC) Huong ung chuong trinh ""Nhan dien Hang Viet Nam - Tu hao hang Viet Nam"" cua Bo Cong Thuong, kinh moi Quy khach tai MIEN PHI nhac chuong bai hat ""Nguoi Viet Nam uu tien dung hang Viet Nam"" bang cach soan TAI 9900472 gui 9194 (Ap dung den het 31/05/2019). Cuoc dich vu: 3000d/tuan, 9000d/thang. Chi tiet LH 18001091.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"398","(TB) THỎA SỨC GỌI NỘI MẠNG chỉ với 3000 đ/ngày: Miễn phí cuộc gọi nội mạng VNP <=10 phút. Soạn VMAX gửi 900 đăng ký trước ngày 11/5/2019. Bấm CTKM gửi 900 để tra cứu ưu đãi dành riêng cho Quý khách. Chi tiết liên hệ 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"399","TANG 20% gia tri the nap (goi/sms tat ca cac mang) khi QK nap the ngay HOM NAY (23/4). Gia tri khuyen mai co thoi han su dung trong vong 15 ngay ke tu thoi diem KM. CT ap dung cho TB nhan duoc tin nhan KM nay. LH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"400","(QC) Chuc Mung Quy Khach duoc MIEN PHI 100% 3G/4G va co hoi NHAN 500.000d vao TKC tu DV The Gioi Dan Ong bang cach Soan DK gui 9855 (0d) va trai nghiem http://phaimanhplus.vn, sau km 3000d/ngay. TCQC soan TC gui 9855","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"401","(TB) TIẾT KIỆM TỚI 90% CHI PHÍ so với cách gọi thông thường: Miễn phí 1500 phút + 30 phút ngoại mạng + 30 SMS trong nước. Soạn C69 gửi 900 (69.000đ/30 ngày) đăng ký trong tháng 4/2019. Bấm CTKM gửi 900 để tra cứu ưu đãi dành riêng cho Quý khách. Chi tiết LH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"402","VinaPhone TANG 20% gia tri khi NAP THE trong ngay 16/4. Gia tri KM co thoi han su dung trong vong 15 ngay ke tu thoi diem KM. Chuong trinh chi ap dung RIENG cho thue bao cua Quy khach","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"403","(TB) TIET KIEM toi 80% chi phi so voi cach goi thong: MIEN PHI 100 phut noi mang VNP + 100 SMS noi mang VNP + 300MB (vuot goi 75d/50KB). Soan B30 gui 900 (30.000d/30 ngay) dang ky trong thang 4/2019. Bam CTKM gui 900 de tra cuu uu dai danh rieng cho Quy khach. Chi tiet LH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"404","(TB) TIẾT KIỆM tới 1,7 TRIỆU so với cách gọi thông thường khi đăng ký gói VD149: Miễn phí cuộc gọi nội mạng VNP<=30 phút+200 phút ngoại mạng+ 200 SMS nội mạng VNP + 4GB Data/ngày (hết tốc độ cao dừng truy cập) (149.000đ/30 ngày). Soạn VD149 gửi 900 đăng ký trong tháng 4/2019. Bấm CTKM gửi 900 để tra cứu ưu đãi dành riêng cho Quý khách. Chi tiết LH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"405","(TB) CHI VOI 1.000d/ngay: MIEN PHI 10 phut dau tien TREN TAT CA CAC CUOC GOI noi mang VNP. Dang ky soan V10MP gui 900 trong thang 4/2019. Bam CTKM gui 900 de tra cuu uu dai danh rieng cho Quy khach. Chi tiet lien he 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"406","(QC) Co hoi NHAN 300MB DATA toc do cao de MIEN PHI 1OO% 3G/4G xem phim Minh Lan Truyen cung nhieu PHIM HOT khac tai http://tv.vinaphone.com.vn, soan P gui 777 (0d). Sau km: 3.000d/ngay. TCQC, soan TC gui 777","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"407","(VINAPHONE PLUS) ƯU ĐÃI ĐẶC BIỆT - GIẢM ĐIỂM ĐỔI QUÀ từ 45% trở lên đối với một số quà tặng hấp dẫn cho Hội viên từ hạng Bạc. Áp dụng đến hết 31/5/2019. Chi tiết liên hệ 18001091. Trân trọng cảm ơn!","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"408","(QC) Nhan ngay 10.000d vao TKC khi soan DK 4G gui 5011 (0d) va GHTC dich vu trong 8 ngay. MIEN PHI 100% 3G/4G xem tha ga kho clip dac sac, hap dan tai http://v.phetit.vn. Sau km 3.000d/ ngay. TCQC soan TC gui 5011
","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"409","(QC)MIEN PHI HOAN TOAN 1OO% 3G/4G TOC DO CAO cho TB 0915575677. Soan DK gui 9011 trai nghiem conggiaitri.com.vn (0d). Sau km 3000d/ngay. LH 1900599859","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"410","(QC) Chuc Mung 84915575677 100% nhan 10.000d vao Tai Khoan khi soan AT gui 1095 de dang ky goi Am Thuc Bien, nhan tien sau 10 lan gia han thanh cong. Chi tiet LH: 19001595(1000d/p). De tu choi soan TC gui 1095.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"411","(QC) QUA DAC BIET: Soan tin DK K gui 9060 (0d) MIEN PHI HOAN TOAN 3G/4G TOC DO CAO va 1 ngay MIEN PHI xem khong gioi han hang nghin Clip moi nhat, hap dan nhat cua Dv KhoClip tai dia chi http://m.kho-clip.com. Sau KM 2.000?/ngay. Tu choi QC, Soan TC gui 9060","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"412","(QC VMA2)300 thuong hieu thoi trang, my pham SALE 50%, ngay 19,20,21/4 tai Hanoi Tower. Dky nhan voucher 700k TAI: bit.ly/2GhS8Fn .Tu choi QC soan TC gui 1551
","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"413","(QC VMA2) 300 thuong hieu thoi trang, my pham SALE 50%,3&4/8 tai Ks Fortuna HN. Dk tham gia &nhan voucher 500k TAI: bit.ly/2M40WAm .Tu choi QC soan TC gui 1551","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"414","(QC VMA2) 300 thuong hieu thoi trang, my pham SALE 50%,20&21/4 tai Ks Fortuna HN. Dk tham gia&nhan voucher 500k TAI: bit.ly/2ISUSZv .Tu choi QC soan TC gui 1551","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"415","(QC VMA2)Khai truong CH so 9,GIAM GIA 10% - 50% TOAN BO CUA HANG tai VT 279 Tran Dang Ninh (Cau Giay) tu 16-21.04. LH 18006286 (MP).Tu choi QC soan TC gui 1551","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"416","(QC VMA2)Khuyen mai Chao he tai sieu thi HC348 Giai Phong. Giam gia toi 50%, Tra gop LS 0%. LH:02422464641 .Tu choi QC soan TC gui 1551","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"417","(QC VMA2)Chao mung Salon Hoa An khai truong co so 2, tu 8/4 den 8/7, uu dai giam gia len den 45%. Chi tiet goi 0983224300 hoac truy cap https://vqc.vn/MjYvJl.Tu choi QC soan TC gui 1551","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"418","(QC VMA2) Thang 11, DAI TIEC MUA SAM SOC NHAT NAM: Giam gia toi 50% hang ngan san pham. Hay toi VinMart & VinMart+! LH 02471066866 .Tu choi QC soan TC gui 1551","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"419","(QC VMA2) (VinMart/VinMart+) Tiep tuc mua sam cac san pham HOT. Nho khong hat My 130k, kiwi tu 80k, tao My tu 66k. LH 02471066866 .Tu choi QC soan TC gui 1551","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"420","GrabPay by Moca da hoan thien hon voi 16 ngan hang doi tac va trien khai su dung nhieu tinh nang moi. Xin gui ban ma TN50 tri gia 50K x 1 chuyen Grab va goi su dung dich vu Grab tri gia 180K. Vui long xem tai https://grb.to/TN50 Kich hoat ngay Vi dien tu GrabPay by Moca de kham pha ban nhe!","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"421","Cậu đã về đếnnhà chưa? Có quên gì trên ô tô ko?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","A Duong cho e xin nghi buoi sang a nhe.e cam on a a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","Mediamart 29 Hai Ba Trung, Hoan Kiem, HN. Nga tu Hai Ba Trung, Hang Bai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Em bao Hung check mail di nhe. Anh goi dien cho no 2 so deu ko dc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","An com o day hay o nha de anh cat com?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Anh ơi e xin nghi sang nay a nhe! E cho con nho đi tiêm phòng ạ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Em dang hop. Chong gui e tep mo ta chuc nang cua Insect nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Bỏ mục 4 vì trùng với 7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Sang nay em sang Vinaphone Chi nhe. Cat com ho em voi. Em Duong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","B1, tang 2, Pham ngoc thach, gan nga tu kim lien moi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Kế hoạch PTSC sao rồi?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","Em dinh T2 tuan sau di nhung hom qua nga xe, xuoc het mat nen co le lui lai 1 ty anh a. Khoang 2 tuan dc ko A?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Đang bảo gọi hỏi xem thế nào đây , vừa nghe thấy mọi người bảo , thôi lần sau ko uống say thế nhé, đi đường nguy hiểm lắm.nếu việc ko đừng được thì đi taxi về. Nguy hiểm lắm em ạ . Cứ nghỉ  ngơi đi , cđ sẽ cử chân đài sang cham sóc :))","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Cam on chi. Thoi, dung sang ngai lam. Co viec j dau, ma xa lam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","Sang xem tình trạng thế nào chứ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","A ko sao ma, hoi xuoc mat ty thoi. Bao moi nguoi dung sang, ngai lam, ma xa nua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","Bọn Em đến gần đến nhà r","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Ko sao ma Chi, hoi xuoc mat ty thoi. Van lam viec tot ma :)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","A noi dung di ma, ko viec j dau.hoi xau trai ty thoi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","Có ăn cháo được ko ? Vợ có nói gì ko ?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","Em van an xoi dc ma :). Vo no mung lam, vi tam thoi k con dep trai nua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","Mọi người đi thăm em rồi nhưng chị ko đi được, chị có chút quà để em bồi dưỡng, mau khoẻ nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Sax, co j dau. E k sao ma. Chi bao moi nguoi dung sang, e ngai lam. Troi nang, lai xa nua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Ko sao, mọi nguoi đi rồi, nghỉ ngơi nghe loi vợ chịu khó an uong mau khỏe nhé he he","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","Anh oi. Hnay xe het cho nen e ko qua tham a duoc. A uong vitamin a va zin C.lnao len da non thi a mua contratubex(mua loai cua Duc nhe) cai nay boi chong seo. Mua cua VN ko tot dau.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","Cam on em. A co viec j dau ma. Khiep, ca co quan biet anh di nhau bi nga xe. Mang tieng chet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Ko biet ai khai bao ma cty biet nhanh vay. Dung ra la phai giau di chu. Bao la di lam nga xe. Mang tieng qua.he. a boi cai contratubex la het seo do","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Ok, cam on em. Chac phai o nha vai hom. Nha neo nguoi qua, hay nho em Huong nhi?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","Ko dc. E Huong dao nay bân lăm a oi. Hehe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Tinh hinh cau on chua? Nhau nhet nhieu so lam, co chuyen gi lai kho vo, kho con. Co gang danh thoi gian nhieu cho gia dinh. Cong viec, nhau nhet han che bot di. Ko sao la may roi, nghi may ngay cho khoe.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","Tuan nay da cap nhat them duoc tinh nang ePas nao chua anh?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Toi qua ve bi nga xe a' ? Co nghiem trong ko ? Chac fai nghi may hom a' ?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453","Hoi bi xuoc mat tu thoi cau, ngai len cq nen nghi 1,2 hom. Ko viec j ma, chung no treu day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Cam on Cau. Ko viec j, chi bot dep trai ty thoi. Hy vong k de lai seo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","Tình hình ổn chưa e? Bao giờ ra viện được?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456","Em co phai di vien dau. Nhung mat bi xuoc het, chan hoi dau, di lai khap khieng nen o nha lam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Uh thế cố gắng giữa tuần sau đi SG được 0? Hoặc cử ai đó đi thay vì việc vội lắm rồi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","Sao rồi e? Ý kiến e thế nào?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","A Dương đã đỡ chưa ah?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","Nguoi khac di e ko yen tam, vi da demo 1 lan roi. Hon nua lan nay demo cho LD. Nhieu chuc nang moi: mail, fax, ql phong hop, xe, lich hop. Neu a lui het tuan sau thi tot. Chan em hoi dau, mat chua lanh trong deu lam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
